,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SEMA4D,1616.8687958024948,-0.766634392165052,0.1779264868617382,-4.308714265576337,1.6420634721829697e-05,0.001637853053023526
SERTAD1,134.9841483238742,0.9079354260617049,0.21110638661944536,4.300843004330374,1.7014957888755562e-05,0.0016863232149620163
SELENOM,1196.1093961763006,0.43784639032381045,0.10189343396203211,4.297101131040125,1.7304625862870277e-05,0.0017041770786472249
THSD4,291.0745438751015,-1.53447213583671,0.3574370096277822,-4.292986161210995,1.762859979502566e-05,0.0017251636025823853
CCNB3,18.73180902569063,-1.350228678428809,0.31484381573790743,-4.288566619179874,1.7982986405611202e-05,0.0017488454279456895
SNX24,758.4274625816286,-0.5776588868346775,0.13499990428521902,-4.278957751068011,1.877704968736181e-05,0.0017973755332715486
CTSZ,1756.9096461876895,1.0048993093393719,0.23488021681379756,4.278348014877774,1.8828548324117122e-05,0.0017973755332715486
EYA4,105.35641703141098,-0.7632655353137539,0.17834431372768117,-4.279730143116337,1.871200566526529e-05,0.0017973755332715486
SLC19A3,79.73321397947286,-0.9994502727663407,0.2342140986196645,-4.267250684978309,1.9789673964998312e-05,0.0018007446017273318
NINJ1,481.35708123689193,0.6559821404539545,0.15361234490719727,4.270373848210291,1.9514557789191415e-05,0.0018007446017273318
HAVCR2,458.5181301120428,0.8790850998073972,0.2057512862167462,4.2725618681252655,1.9323991368257086e-05,0.0018007446017273318
ELOVL2,444.1501817511083,-0.5446793327032656,0.1276250767967453,-4.267808070123379,1.9740305240355125e-05,0.0018007446017273318
GALK1,127.29544812564693,0.8248645588864613,0.1929932032519581,4.274060148167898,1.919452189240589e-05,0.0018007446017273318
GRHL3,93.51704296827039,1.8794661437339104,0.43952985358956087,4.276083020037547,1.902103156540105e-05,0.0018007446017273318
PEX5L,958.0528212237681,-0.7654223839285669,0.17930190865835482,-4.268902599285861,1.9643701668586194e-05,0.0018007446017273318
PNMA6A,105.91052451017117,1.134481956019276,0.2655981495492997,4.271422665950073,1.9422988348231268e-05,0.0018007446017273318
EMP3,325.49838295225237,0.9155265203712742,0.2148189597452143,4.261851567743988,2.0274009243103776e-05,0.0018340906036203183
CD34,186.57550728606716,-0.8522642112980652,0.20013047984677523,-4.258542786439024,2.0576383941109212e-05,0.0018506851683448516
ITGA2,173.10167641731522,-0.6697618223936482,0.15751344728809524,-4.252092973170986,2.117818980564947e-05,0.0018938657090569297
CD74,7995.815029297779,1.0822526169785853,0.2546034673114154,4.250737935374776,2.130673533775445e-05,0.0018944731534597673
SERPINA1,589.2707305549811,1.6575767070217122,0.3903262362895091,4.246644352628835,2.1699599322058574e-05,0.0019076031946397255
RAB34,521.4244162990406,0.4768356096734101,0.11227056062370191,4.247200753469324,2.164579910342789e-05,0.0019076031946397255
WNT16,17.083281248466804,-2.1451415031736643,0.5055571174583128,-4.243123930206656,2.20429623560042e-05,0.001926901653142839
CEMIP,408.98667954014866,-2.229920511722882,0.5273690901511254,-4.228386823133425,2.353728650063637e-05,0.002046034513686603
ARHGAP29,392.41530778594006,-1.173179913313048,0.2776089792746713,-4.226015730392794,2.378653708684712e-05,0.002056213983729673
TMED9,624.7906631470736,0.5890276822286239,0.13947937467662164,4.223045045866209,2.4102362416473975e-05,0.0020720041944769893
CD68,590.3032188776772,1.2032621114606394,0.285032023122375,4.2214979856632935,2.4268412424103843e-05,0.0020748159193354713
HSPB6,1028.5902631186423,0.57441472963577,0.136120926101454,4.219885553876161,2.444263697426084e-05,0.00207829197442349
CCNE2,300.77238254180065,-1.067322724930439,0.2533346308137077,-4.213094441538495,2.518956755155782e-05,0.0021260432087180834
ZNF280D,102.80159076936606,-1.2361772792394627,0.2935528011790086,-4.21109004674645,2.541414118390511e-05,0.0021260432087180834
PPP1R9B,757.072660586048,0.5545581628790898,0.13165744684434774,4.212129098437684,2.5297488521263883e-05,0.0021260432087180834
WDR20,357.481984716195,-0.47710270677080857,0.11350032558286229,-4.203536019132333,2.6277731354135214e-05,0.002186532084868149
FUOM,180.03953778383874,0.7911858797186506,0.1886272271994455,4.194441552608353,2.7354467075119195e-05,0.00226401865791944
TMEM176B,975.3310170950087,0.7686350587701618,0.18333631539000264,4.192486672021748,2.759132969878857e-05,0.002271540159328837
TXNDC12,723.1592284918589,0.48646043342372786,0.11607857850656908,4.1907855840619055,2.7799027160723143e-05,0.002273055134851804
ITGB2,370.00373049095117,1.1061210099302792,0.2640016140962784,4.1898266937371424,2.7916758883002817e-05,0.002273055134851804
