Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cell-cell Junction Organization R-HSA-421270,-0.34379498519652996,-1.1121898002799098,0.2675438596491228,0.7490770526454852,1.0,16/60,18.79%,SDK2;CDH8;NECTIN1;JUP;CDH6;AFDN;CLDN10;SDK1;CDH12;CDH11;CDH24;NECTIN3;CLDN22;CDH15;CLDN9;CRB3
prerank,Interleukin-23 Signaling R-HSA-9020933,0.5333356353726082,1.1119705989674415,0.3747534516765286,0.5311659094828037,1.0,4/9,19.34%,STAT3;P4HB;STAT4;JAK2
prerank,"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",-0.480807278000056,-1.1117551020035428,0.3055555555555556,0.7473449412413288,1.0,3/14,8.92%,MTMR7;INPP5A;ISYNA1
prerank,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,-0.3571517525844919,-1.111111029334849,0.270042194092827,0.7462971016951159,1.0,13/52,15.13%,FGFR3;IGF1R;FRS2;FGF18;FLT3;FGFR2;PIK3R4;PIGU;FGF3;HRAS;NRAS;FGF10;FGFR1
prerank,Synthesis Of PIPs At ER Membrane R-HSA-1483248,-0.609126338693199,-1.111017508245878,0.37298387096774194,0.7435991787601652,1.0,2/5,12.72%,MTMR2;SBF1
prerank,DARPP-32 Events R-HSA-180024,0.4228921645248519,1.1109650266516948,0.31906614785992216,0.53252720341348,1.0,7/24,17.83%,PPP3CA;PDE4B;PRKAR2A;PRKAR2B;PPP2CA;PPP3CC;PPP3R1
prerank,Transport Of Organic Anions R-HSA-879518,0.5010508512268016,1.1103797849109704,0.34980237154150196,0.532932894645195,1.0,4/11,18.49%,SLCO4A1;SLCO1C1;SLCO2B1;NLRP3
prerank,G0 And Early G1 R-HSA-1538133,0.4182715022293448,1.1099758103720396,0.3333333333333333,0.5328961506372866,1.0,6/27,10.35%,TOP2A;E2F4;MYC;CDK2;CCNA2;CDK1
prerank,PCP/CE Pathway R-HSA-4086400,0.33908205922914164,1.1095708250213792,0.2644927536231884,0.5329710383671066,1.0,28/85,21.62%,RAC2;PSMB8;ARRB2;PSMB6;UBC;PSME2;PRKCG;PSME1;DAAM1;AP2S1;PSMA4;AP2A2;PSMA1;PSME3;PFN1;AP2B1;PSMA3;PSMB2;PSME4;PARD6A;PSMB9;PSMA7;PSMA2;PSMD12;PSMD2;WNT5A;PSMC1;PSMB3
prerank,Phase 0 - Rapid Depolarisation R-HSA-5576892,0.3985615767176772,1.109058968185319,0.30623818525519847,0.5332994716425846,1.0,7/32,13.64%,SCN3B;CAMK2D;SCN2A;SCN3A;FGF14;RANGRF;SCN1A
