,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LILRA2,7.340183060518313,1.7976317926897023,0.4411105333663393,4.075241139609743,4.596668973914128e-05,0.004761930167976279
RAB13,216.5144445113288,0.6091173971198066,0.14957466456084137,4.072330022655945,4.6545165746696325e-05,0.0047760702544059576
HECW1,8.78948803253002,-2.2396699958413055,0.5504130462597876,-4.0690714202006975,4.720087817500717e-05,0.0047760702544059576
LGALS9,30.87338041144756,1.1601953344344333,0.28502024262568987,4.070571703070542,4.689790309334423e-05,0.0047760702544059576
SUMO3,192.80147868887136,0.47384646253589974,0.11657223372877633,4.064831284252288,4.8067219982825256e-05,0.0048263186341216775
ECEL1,19.803904235243294,-2.547825528842922,0.6277767092690378,-4.0584900510398425,4.9391037292034724e-05,0.004921383280709383
CRABP1,98.27268103060293,-2.7243001246145653,0.6724970890050507,-4.0510214380929535,5.099453456321666e-05,0.005042664088285357
MRAP2,8.85275978977597,-1.8998156224739773,0.4694352007355908,-4.047024210150886,5.187287797379726e-05,0.005052960270089371
CDH5,22.262849598007367,-1.4598692843406222,0.3606327292002029,-4.048077631717629,5.164001988917848e-05,0.005052960270089371
IFI30,69.63031197076876,1.5219908399829483,0.3763156681042711,4.044452487588767,5.244554244412426e-05,0.005070901226097437
SYK,27.463585492238668,1.182853437068549,0.29274502473782227,4.040558633329101,5.3324030906093175e-05,0.005103967619254251
CYYR1,15.116338125760182,-1.4320516604898406,0.3545137602996677,-4.039481173535657,5.356956744333352e-05,0.005103967619254251
ABCG1,20.504450579268767,1.2474536812771875,0.3092046771482424,4.034394604836844,5.4743254511116474e-05,0.0051779978343014735
SLC16A12,17.44728146894438,-2.0623720017023315,0.5120390414392996,-4.027763187559241,5.631001778651747e-05,0.005287875267391457
CD63,288.59514995739477,0.7183170444047764,0.17856652809437867,4.0226858419127725,5.7538221459357434e-05,0.005364617176492804
KIAA2013,58.84325234984391,0.7558923779264652,0.18849501472515884,4.010145196829837,6.068142099653423e-05,0.005580499301647616
COPZ1,111.40677450069018,0.766679642537267,0.19119007110710967,4.0100390051518575,6.070871836619639e-05,0.005580499301647616
PKP2,12.289435713590882,-1.9757218007296145,0.4930996929911925,-4.006739060705325,6.15628115959039e-05,0.005619436222107229
CD68,62.64509443400141,1.3417627171671995,0.33529544062561256,4.001732664970527,6.2880321404207e-05,0.005699839133952179
TREM2,77.91621052912282,1.4301408319122535,0.3575290412505567,4.000068992745151,6.332401958482753e-05,0.005700471914763819
SERPINA1,67.06126615742623,1.4345139540023715,0.35881725323057717,3.9978957006299476,6.390809807387324e-05,0.00571364660382375
HIGD2A,114.18847560528711,0.510552911173799,0.12806838314326807,3.98656482297158,6.703681858621517e-05,0.005952595870788209
NTRK3,116.32472999260949,-1.0714234106982305,0.2697507709693392,-3.9719011991999547,7.130129325506596e-05,0.006288485005799838
PLLP,131.4151138383186,1.043726771592528,0.26302437391449035,3.9681751012620805,7.242511209633406e-05,0.00634473146438556
CD74,990.579393100849,0.9481929860257076,0.23919091157363392,3.9641681190458202,7.365233467974387e-05,0.006409226163831311
MNX1,7.319292817145408,-2.483388160337505,0.6283281115244559,-3.9523747462329584,7.73794341435639e-05,0.006591553933013945
SLC6A13,52.835257570570555,-1.9579066831253185,0.49549649002272667,-3.9514037385724285,7.769412305435862e-05,0.006591553933013945
LYZ,78.89192543481661,1.769626809746535,0.4477779525314505,3.952018628300468,7.749470638219723e-05,0.006591553933013945
PCDHGC3,115.20816588133933,0.7910803478747394,0.20021380506099373,3.951177830288687,7.776750982028251e-05,0.006591553933013945
NUPR1,458.0815436438216,0.7209066533423762,0.18283792637337581,3.942872617523582,8.051142316327843e-05,0.006693729978027219
HAX1,36.72808296406407,0.6801132129513322,0.1724217777929392,3.944473961798945,7.997534246779837e-05,0.006693729978027219
PDGFRB,78.20030499151531,-0.9607329492435042,0.24364098011879892,-3.9432321638792147,8.039076323961263e-05,0.006693729978027219
CCDC68,5.022331641618513,-2.415357921779973,0.6133061901281281,-3.9382578566105315,8.207536536162388e-05,0.0067805680004131424
PSMB10,67.48184711063635,0.6057722897549194,0.15394601937799754,3.9349655950993574,8.32086149543615e-05,0.006830455250791734
HMCN1,7.77939824023809,-2.9186127447098906,0.7419930574764998,-3.9334771603335765,8.372579791057056e-05,0.006830455250791734
ABCA10,10.7452935063488,-1.4312586785321686,0.3644991597943246,-3.9266446576715914,8.613909446666479e-05,0.006983686956977488
AQP4,2842.253454292358,0.7615799792335053,0.19462199010364842,3.913123993994287,9.110972121811332e-05,0.007341081426296501
IPO13,80.88616734020287,0.7232500061080278,0.1863433999541578,3.8812751419473615,0.00010391020008939321,0.008321103323723003
TRIB2,32.25453854924225,-0.9034591448044678,0.23286929308726134,-3.8796834603088755,0.00010459248817233355,0.00832466919581384
SLC6A20,16.045815043501527,-3.3083733376155853,0.8530834878683776,-3.878135475206894,0.00010526009901256462,0.008327030741884884
OSBPL11,65.95509117870114,0.8740284731578342,0.22562980643872033,3.873727886192266,0.00010718308640742383,0.008354087105640088
VCAN,180.8501599488583,0.6365079946683471,0.16434671272407875,3.8729584797779224,0.0001075221507505964,0.008354087105640088
